Hospital_ID,Hospital_Name,Date,Total_Beds,Occupied_Beds,Available_Beds,Total_Admissions,Total_Discharges,Emergency_Admissions,Outpatient_Visits
H004,HealthFirst Medical Institute,2025-10-02,290,224,66,25,44.0,10.0,80.0
H007,Unity Wellness Hospital,2025-11-19,221,156,65,23,23.0,7.0,75.0
H002,CityCare Medical Center,2025-10-22,207,122,85,38,14.0,5.0,165.0
H005,PrimeCare Hospital,01-12-2025,275,185,90,36,34.0,6.0,152.0
H001,MedCare General Hospital,2025-07-06,477,311,166,40,6.0,3.0,137.0
H004,HealthFirst Medical Institute,2025-02-22,290,199,91,29,18.0,14.0,123.0
H002,CityCare Medical Center,2025-09-01,207,164,43,26,25.0,6.0,148.0
H007,,2025-01-02,221,155,66,7,26.0,7.0,125.0
H006,Sunrise Community Hospital,2025-04-16,264,225,39,30,36.0,9.0,136.0
H001,MedCare General Hospital,2025-07-17,477,277,200,37,22.0,12.0,121.0
H007,Unity Wellness Hospital,2025-05-18,221,163,58,24,22.0,7.0,144.0
H001,MedCare General Hospital,2025-10-21,477,377,100,38,14.0,10.0,137.0
H003,LifeLine Hospital,2025-02-06,162,112,50,20,12.0,13.0,81.0
H002,CityCare Medical Center,2025-02-05,207,132,75,23,21.0,5.0,44.0
H001,MedCare General Hospital,2025-05-03,477,380,97,24,14.0,10.0,217.0
H001,MedCare General Hospital,2025-07-22,477,418,59,26,18.0,17.0,189.0
H003,LifeLine Hospital,2025-04-16,162,126,36,24,38.0,10.0,106.0
H007,Unity Wellness Hospital,2025-04-15,221,193,28,24,22.0,4.0,101.0
H004,HealthFirst Medical Institute,2025-12-11,290,219,71,28,38.0,8.0,60.0
H005,PrimeCare Hospital,2025-10-01,275,226,49,17,27.0,6.0,151.0
H005,PrimeCare Hospital,2025-08-24,275,178,97,26,41.0,2.0,66.0
H005,PrimeCare Hospital,2025-09-05,275,221,54,30,26.0,15.0,145.0
H007,Unity Wellness Hospital,2025-10-30,221,118,103,42,22.0,5.0,130.0
H004,HealthFirst Medical Institute,2025-02-28,290,197,93,30,25.0,8.0,55.0
H005,PrimeCare Hospital,2025-07-21,275,224,51,13,18.0,13.0,109.0
H005,PrimeCare Hospital,2025-10-27,275,138,137,20,34.0,12.0,167.0
H003,LifeLine Hospital,2025-05-05,162,114,48,20,15.0,3.0,39.0
H005,PrimeCare Hospital,2025-05-10,275,166,109,33,31.0,12.0,120.0
H007,Unity Wellness Hospital,2025-03-19,221,133,88,26,51.0,6.0,140.0
H002,CityCare Medical Center,2025-10-04,207,132,75,18,31.0,12.0,138.0
H001,MedCare General Hospital,2025-01-02,477,330,147,37,20.0,12.0,141.0
H006,Sunrise Community Hospital,2025-12-02,264,172,92,29,24.0,10.0,157.0
H002,CityCare Medical Center,2025-11-30,207,140,67,23,19.0,10.0,140.0
H005,PrimeCare Hospital,2025-06-26,275,96,179,27,25.0,8.0,122.0
H004,HealthFirst Medical Institute,2025-07-16,290,173,117,15,18.0,12.0,124.0
H007,Unity Wellness Hospital,2025-09-13,221,194,27,14,31.0,8.0,91.0
H005,PrimeCare Hospital,2025-03-02,275,193,82,20,17.0,10.0,132.0
H006,Sunrise Community Hospital,2025-01-29,264,211,53,23,38.0,1.0,102.0
H004,HealthFirst Medical Institute,2025-02-11,290,175,115,22,24.0,4.0,97.0
H007,Unity Wellness Hospital,2025-10-17,221,154,67,39,13.0,8.0,99.0
H005,PrimeCare Hospital,2025-06-21,275,185,90,26,27.0,4.0,89.0
H006,Sunrise Community Hospital,2025-06-23,264,235,29,26,12.0,11.0,167.0
H002,CityCare Medical Center,2025-10-26,207,159,48,24,32.0,5.0,212.0
H002,CityCare Medical Center,2025-11-15,207,145,62,31,13.0,9.0,98.0
H004,HealthFirst Medical Institute,2025-06-12,290,187,103,16,35.0,11.0,107.0
H001,MedCare General Hospital,2025-11-14,477,383,94,26,17.0,7.0,123.0
H002,CityCare Medical Center,2025-10-11,207,149,58,47,32.0,2.0,113.0
H004,HealthFirst Medical Institute,2025-12-06,290,191,99,23,28.0,8.0,174.0
H005,PrimeCare Hospital,2025-01-20,275,137,138,36,27.0,9.0,174.0
H002,CityCare Medical Center,2025-12-11,207,156,51,30,15.0,14.0,118.0
H004,HealthFirst Medical Institute,2025-07-07,290,224,66,24,26.0,1.0,134.0
H005,PrimeCare Hospital,2025-11-05,275,174,101,30,21.0,8.0,137.0
H003,LifeLine Hospital,2025-08-31,162,107,55,18,13.0,6.0,116.0
H004,HealthFirst Medical Institute,2025-07-31,290,228,62,28,34.0,15.0,92.0
H004,HealthFirst Medical Institute,2025-11-02,290,236,54,10,22.0,10.0,148.0
H004,HealthFirst Medical Institute,2025-11-10,290,235,55,21,11.0,10.0,151.0
H007,Unity Wellness Hospital,2025-02-17,221,131,90,33,30.0,11.0,50.0
H005,PrimeCare Hospital,2025-02-06,275,190,85,27,21.0,6.0,106.0
H006,Sunrise Community Hospital,2025-08-02,264,163,101,22,23.0,13.0,106.0
H005,PrimeCare Hospital,2025-03-11,275,179,96,10,16.0,10.0,77.0
H005,PrimeCare Hospital,2025-07-23,275,223,52,23,17.0,12.0,100.0
H004,HealthFirst Medical Institute,2025-09-17,290,207,83,25,14.0,0.0,76.0
H007,Unity Wellness Hospital,2025-11-09,221,138,83,25,30.0,7.0,113.0
H007,Unity Wellness Hospital,2025-11-26,221,137,84,25,30.0,12.0,137.0
H005,PrimeCare Hospital,2025-07-03,275,205,70,36,,0.0,66.0
H003,LifeLine Hospital,2025-11-18,162,94,68,21,10.0,6.0,200.0
H003,LifeLine Hospital,2025-03-07,162,120,42,29,28.0,14.0,78.0
H005,PrimeCare Hospital,2025-05-18,275,170,105,26,26.0,7.0,143.0
H005,PrimeCare Hospital,2025-12-26,275,203,72,14,24.0,4.0,100.0
H005,PrimeCare Hospital,2025-09-20,275,182,93,29,22.0,9.0,119.0
H004,HealthFirst Medical Institute,2025-03-30,290,177,113,31,29.0,1.0,76.0
H003,LifeLine Hospital,2025-11-26,162,113,49,25,29.0,12.0,131.0
H002,CityCare Medical Center,2025-06-25,207,158,49,33,32.0,17.0,129.0
H005,PrimeCare Hospital,2025-08-07,275,211,64,24,21.0,15.0,86.0
H007,Unity Wellness Hospital,2025-10-08,221,141,80,22,22.0,0.0,156.0
H005,PrimeCare Hospital,2025-10-25,275,205,70,30,29.0,7.0,91.0
H006,Sunrise Community Hospital,2025-04-09,264,202,62,33,32.0,4.0,94.0
H001,MedCare General Hospital,2025-04-06,477,329,148,29,48.0,10.0,164.0
H003,LifeLine Hospital,2025-10-18,162,136,26,29,24.0,9.0,136.0
H002,CityCare Medical Center,2025-07-18,207,169,38,28,27.0,10.0,42.0
H003,LifeLine Hospital,2025-05-14,162,136,26,15,25.0,13.0,106.0
H005,PrimeCare Hospital,2025-01-25,275,183,92,24,32.0,4.0,48.0
H006,Sunrise Community Hospital,2025-02-26,264,247,17,15,20.0,7.0,174.0
H003,LifeLine Hospital,2025-11-05,162,104,58,24,19.0,11.0,46.0
H001,MedCare General Hospital,2025-07-26,477,328,149,11,29.0,10.0,100.0
H002,CityCare Medical Center,2025-01-28,207,147,60,27,29.0,11.0,142.0
H003,LifeLine Hospital,2025-05-21,162,77,85,25,10.0,8.0,136.0
H002,CityCare Medical Center,2025-02-02,207,161,46,30,18.0,11.0,137.0
H007,Unity Wellness Hospital,2025-10-02,221,175,46,31,20.0,1.0,157.0
H003,LifeLine Hospital,2025-10-26,162,105,57,29,20.0,13.0,156.0
H005,PrimeCare Hospital,2025-01-26,275,215,60,22,25.0,4.0,57.0
H003,LifeLine Hospital,2025-08-19,162,126,36,24,18.0,3.0,109.0
H005,PrimeCare Hospital,2025-04-21,275,264,11,22,28.0,10.0,79.0
H006,Sunrise Community Hospital,2025-03-12,264,191,73,27,24.0,15.0,161.0
H006,Sunrise Community Hospital,2025-11-18,264,140,124,27,19.0,6.0,80.0
H003,LifeLine Hospital,2025-03-16,162,158,4,13,30.0,1.0,92.0
H005,PrimeCare Hospital,2025-10-19,275,239,36,21,25.0,10.0,178.0
H007,Unity Wellness Hospital,2025-09-22,221,105,116,26,14.0,8.0,127.0
H002,CityCare Medical Center,2025-05-18,207,161,46,29,21.0,11.0,114.0
H003,LifeLine Hospital,2025-02-19,162,136,26,36,27.0,11.0,135.0
H006,Sunrise Community Hospital,2025-02-08,264,141,123,22,20.0,5.0,76.0
H001,MedCare General Hospital,2025-07-20,477,423,54,32,18.0,9.0,147.0
H006,Sunrise Community Hospital,2025-12-24,264,187,77,27,28.0,3.0,87.0
H006,Sunrise Community Hospital,2025-09-21,264,179,85,20,19.0,8.0,139.0
H007,Unity Wellness Hospital,2025-03-30,221,122,99,28,4.0,11.0,86.0
H005,PrimeCare Hospital,2025-12-03,275,187,88,35,30.0,8.0,110.0
H002,CityCare Medical Center,2025-01-14,207,162,45,25,23.0,7.0,116.0
H007,Unity Wellness Hospital,2025-05-27,221,132,89,22,24.0,16.0,167.0
H002,CityCare Medical Center,2025-02-23,207,157,50,27,14.0,11.0,161.0
H005,PrimeCare Hospital,2025-08-27,275,239,36,17,19.0,8.0,80.0
H002,CityCare Medical Center,2025-01-27,207,183,24,7,32.0,7.0,128.0
H005,PrimeCare Hospital,2025-03-04,275,205,70,0,20.0,0.0,180.0
H004,HealthFirst Medical Institute,2025-03-09,290,247,43,36,17.0,9.0,22.0
H005,PrimeCare Hospital,2025-02-05,275,255,20,7,39.0,7.0,105.0
H006,Sunrise Community Hospital,22-07-2025,264,175,89,15,32.0,1.0,68.0
H004,HealthFirst Medical Institute,2025-02-27,290,209,81,29,12.0,5.0,124.0
H004,HealthFirst Medical Institute,2025-09-30,290,167,123,32,19.0,1.0,109.0
H001,MedCare General Hospital,2025-03-06,477,348,129,29,40.0,5.0,79.0
H006,Sunrise Community Hospital,2025-08-26,264,193,71,20,30.0,6.0,93.0
H004,HealthFirst Medical Institute,2025-03-27,290,206,84,4,32.0,4.0,84.0
H002,CityCare Medical Center,2025-05-08,207,150,57,30,14.0,10.0,154.0
H002,CityCare Medical Center,2025-01-15,207,139,68,22,28.0,15.0,108.0
H007,Unity Wellness Hospital,2025-02-15,221,172,49,27,21.0,12.0,127.0
H003,LifeLine Hospital,2025-02-03,162,81,81,21,20.0,8.0,72.0
H007,Unity Wellness Hospital,2025-03-16,221,169,52,30,36.0,9.0,138.0
H003,LifeLine Hospital,2025-03-03,162,104,58,24,32.0,8.0,127.0
H003,LifeLine Hospital,2025-12-13,162,105,57,20,37.0,5.0,153.0
H003,LifeLine Hospital,2025-05-29,162,126,36,31,19.0,10.0,153.0
H001,MedCare General Hospital,2025-12-04,477,411,66,21,26.0,9.0,109.0
H007,Unity Wellness Hospital,2025-06-03,221,114,107,27,17.0,6.0,189.0
H003,LifeLine Hospital,2025-10-14,162,97,65,26,15.0,9.0,158.0
H004,HealthFirst Medical Institute,2025-06-30,290,247,43,27,31.0,9.0,122.0
H002,CityCare Medical Center,2025-04-01,207,122,85,30,29.0,4.0,138.0
H003,LifeLine Hospital,2025-03-27,162,118,44,22,20.0,0.0,107.0
H007,Unity Wellness Hospital,2025-05-08,221,187,34,20,21.0,5.0,81.0
H003,LifeLine Hospital,2025-09-23,162,89,73,36,27.0,9.0,31.0
H006,Sunrise Community Hospital,2025-06-06,264,150,114,30,32.0,18.0,176.0
H001,MedCare General Hospital,2025-07-21,477,365,112,32,32.0,11.0,98.0
H001,MedCare General Hospital,2025-06-11,477,325,152,26,34.0,7.0,84.0
H005,PrimeCare Hospital,2025-04-30,275,179,96,35,13.0,8.0,100.0
H007,Unity Wellness Hospital,2025-09-17,221,216,5,27,27.0,6.0,109.0
H002,CityCare Medical Center,2025-12-04,207,179,28,17,10.0,15.0,137.0
H005,PrimeCare Hospital,2025-02-10,275,254,21,25,24.0,12.0,93.0
H004,HealthFirst Medical Institute,2025-02-04,290,148,142,20,35.0,15.0,157.0
H003,LifeLine Hospital,2025-10-19,162,120,42,16,15.0,9.0,123.0
H005,PrimeCare Hospital,2025-05-06,275,217,58,17,26.0,9.0,60.0
H006,Sunrise Community Hospital,2025-05-11,264,240,24,28,30.0,9.0,134.0
H007,Unity Wellness Hospital,2025-03-05,221,195,26,27,32.0,12.0,169.0
H001,MedCare General Hospital,2025-02-04,477,292,185,18,26.0,8.0,131.0
H003,LifeLine Hospital,2025-02-15,162,139,23,32,11.0,9.0,112.0
H005,PrimeCare Hospital,2025-01-19,275,240,35,25,21.0,3.0,121.0
H004,HealthFirst Medical Institute,2025-10-23,290,162,128,34,18.0,3.0,80.0
H006,Sunrise Community Hospital,2025-11-11,264,155,109,36,28.0,17.0,36.0
H004,HealthFirst Medical Institute,2025-09-26,290,215,75,9,23.0,3.0,98.0
H006,Sunrise Community Hospital,2025-08-05,264,227,37,37,24.0,2.0,92.0
H001,MedCare General Hospital,2025-08-30,477,345,132,19,12.0,6.0,189.0
H006,Sunrise Community Hospital,2025-08-25,264,149,115,25,22.0,10.0,148.0
H007,Unity Wellness Hospital,2025-06-23,221,177,44,32,24.0,10.0,146.0
H002,CityCare Medical Center,2025-08-24,207,101,106,18,39.0,7.0,142.0
H007,Unity Wellness Hospital,2025-09-03,221,150,71,9,11.0,5.0,135.0
H004,HealthFirst Medical Institute,2025-07-22,290,284,6,23,27.0,3.0,172.0
H007,Unity Wellness Hospital,2025-01-25,221,140,81,12,24.0,4.0,93.0
H006,Sunrise Community Hospital,2025-09-01,264,175,89,8,16.0,6.0,144.0
H002,CityCare Medical Center,2025-10-09,207,138,69,8,39.0,4.0,68.0
H005,PrimeCare Hospital,2025-03-10,275,129,146,25,24.0,7.0,157.0
H004,HealthFirst Medical Institute,2025-06-22,290,211,79,30,25.0,7.0,118.0
H006,Sunrise Community Hospital,2025-03-16,264,151,113,34,24.0,11.0,186.0
H002,CityCare Medical Center,2025-07-17,207,146,61,19,21.0,15.0,193.0
H001,MedCare General Hospital,2025-07-09,477,282,195,12,23.0,6.0,129.0
H005,PrimeCare Hospital,2025-12-13,275,197,78,23,14.0,10.0,118.0
H003,LifeLine Hospital,2025-09-03,162,96,66,14,18.0,10.0,158.0
H006,Sunrise Community Hospital,2025-08-11,264,194,70,34,11.0,8.0,153.0
H003,LifeLine Hospital,2025-12-19,162,106,56,20,31.0,5.0,91.0
H002,CityCare Medical Center,2025-04-20,207,145,62,20,28.0,9.0,164.0
H003,LifeLine Hospital,2025-01-18,162,114,48,21,21.0,8.0,66.0
H007,Unity Wellness Hospital,2025-04-21,221,173,48,28,34.0,11.0,194.0
H001,MedCare General Hospital,2025-01-22,477,366,111,40,26.0,9.0,117.0
H002,CityCare Medical Center,2025-04-05,207,162,45,28,29.0,14.0,59.0
H004,HealthFirst Medical Institute,2025-03-31,290,252,38,26,24.0,11.0,49.0
H007,Unity Wellness Hospital,2025-05-15,221,150,71,35,16.0,8.0,207.0
H003,LifeLine Hospital,2025-08-14,162,131,31,24,15.0,13.0,0.0
H004,HealthFirst Medical Institute,2025-05-01,290,181,109,14,13.0,5.0,173.0
H007,Unity Wellness Hospital,2025-09-01,221,176,45,19,23.0,8.0,123.0
H005,PrimeCare Hospital,2025-02-25,275,151,124,7,19.0,7.0,62.0
H007,Unity Wellness Hospital,2025-07-21,221,146,75,36,17.0,10.0,162.0
H003,LifeLine Hospital,2025-02-09,162,132,30,33,22.0,7.0,62.0
H005,PrimeCare Hospital,2025-08-14,275,196,79,31,9.0,5.0,98.0
H001,MedCare General Hospital,2025-05-11,477,449,28,34,15.0,7.0,222.0
H006,Sunrise Community Hospital,2025-11-07,264,173,91,33,19.0,9.0,152.0
H005,PrimeCare Hospital,2025-01-23,275,232,43,25,27.0,8.0,211.0
H001,MedCare General Hospital,2025-11-27,477,376,101,27,21.0,9.0,133.0
H004,HealthFirst Medical Institute,2025-05-24,290,246,44,16,31.0,6.0,11.0
H002,CityCare Medical Center,2025-04-12,207,141,66,24,21.0,2.0,155.0
H006,Sunrise Community Hospital,2025-12-11,264,183,81,35,21.0,14.0,94.0
H005,PrimeCare Hospital,2025-06-28,275,217,58,21,24.0,8.0,124.0
H004,HealthFirst Medical Institute,2025-01-01,290,265,25,23,20.0,8.0,163.0
H004,HealthFirst Medical Institute,2025-02-05,290,202,88,25,33.0,8.0,84.0
H004,HealthFirst Medical Institute,2025-07-19,290,210,80,22,4.0,9.0,46.0
H003,LifeLine Hospital,2025-05-11,162,108,54,14,29.0,5.0,67.0
